id;was;wer;geburtsdatum_und_geburtsort;sterbedatum_und_sterbeort;postleitzahl;strasse;hausnummer;standort;ortsteil;erstellt;art;foto_1;foto_2;foto_3;foto_4;tafeltext
614;"Erstes öffentliches Elektrizitätskraftwerk; 15.08.1885";;;;10117;Markgrafenstraße;35;Links vom Eingang;Mitte;01.09.1997;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-614_erstes-oeffentliches-kraftwerk.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-614_erstes-kraftwerk.pdf
154;Evangelisches Johannesstift;"Johann Hinrich Wichern; Theologe; Gründer der ""Inneren Mission""; Gefängnisreformer";21.04.1808, Hamburg;07.04.1881, Hamburg;10785;Magdeburger Platz;;Links neben dem Eingang;Tiergarten;01.11.1989;KPM - Berliner Gedenktafel;/ba-mitte/_assets/gedenktafeln/id-154_wichern-johann-hinrich.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-154_wichern.pdf
697;Fabrikationshallen der Ludwig Loewe & Co.;"Ludwig Loewe; Unternehmer; Fabrikant; linksliberaler Politiker; MdR";27.11.1837, Heiligenstadt;11.09.1886, Berlin;10553;Huttenstraße;17 bis 20;Vor der Halle Ecke Wiebestraße (Haltestelle M27);Moabit;Sep 55;2 Metalltafeln mit schwarzer Inschrift und Grafik;/ba-mitte/_assets/gedenktafeln/id-697_loewe-ludwig-u-co.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-697_ludwig-loewe.pdf
55;"Familienschule der ""Hilfsstelle für evangelische Rasseverfolgte"" (Büro Pfarrer Gruber)";;;;10178;Oranienburger Straße;20;Zwischen dem 1. und 2. Fenster links der Einfahrt;Mitte;14.10.2000;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-55_familienschule.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-55_familienschule.pdf
599;"Feldherrendenkmale; in der Straße Unter den Linden";;;;10117;Unter den Linden;;Rasenfläche rechts vom Opernpalais;Mitte;2002;Metall-Infotafel;/ba-mitte/_assets/gedenktafeln/id-599_feldherrendenkmale.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-599_feldherrendenkmale.pdf
218;"Fluchttunnel 29; 14.09.1962 und 15.09.1962";;;;10115;Schönholzer Straße;7;Links vom Eingang;Mitte;14.09.2009;Bronze-Infotafel;/ba-mitte/_assets/gedenktafeln/id-218_fluchttunnel-29.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-218_tunnel-29.pdf
192;Fluchttunnel 57;"Wolfgang Fuchs; Optiker und Drogist; Fluchthelfer";08.01.1939, Jena;07.06.2001, Berlin;13355;Bernauer Straße;97;Rechte Wand vor Hauseingang;Gesundbrunnen;Okt 11;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-192_fluchttunnel-57.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-192_fluchttunnel-57.pdf
601;"Fluchttunnel; Schießerei nach geglückter Flucht";"Egon Schultz; DDR-Grenzsoldat";04.01.1943, Groß-Jestin;05.10.1964, Berlin;10115;Strelitzer Straße;55;Rechts vom Eingang;Mitte;2004;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-601_fluchttunnel_egon-schultz.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-601_fluchttunnel-strelitzer.pdf
330;Förderer des Museums für Naturkunde;;;;10115;Invalidenstraße;43;Im Dinosaal hinten links und rechts an der Wand;Mitte;;Steintafel;;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-330_foerderer-naturkundemuseum.pdf
682;Förderin des SOS-Kinderdorfes;"Ingeborg Bergemann; Mäzenin";;;10551;Waldstraße;23 bis 24;Im Eingangsbereich;Moabit;;Acrylglastafel;/ba-mitte/_assets/gedenktafeln/id-682_ingeborg-bachmann.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-682_bergemann.pdf
341;Franziskaner Klosterkirche;"Friedrich Ludwig Jahn; Pädagoge und Initiator der deutschen Turnbewegung; ""Turnvater Jahn""";11.08.1778, Lanz;"15.10.1852; Freyburg (Unstrut)";10179;Klosterstraße;73;Links vom Eingang;Mitte;;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-341_ruine-klosterkirche.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-341_klosterkirche.pdf
308;Französische Friedrichstadtkirche;;;;10117;Gendarmenmarkt;7;Am Französischen Dom zur Markgrafenstraße;Mitte;17.04.1983;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-308_franzoesische-friedrichstadtkirche.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-308_franzoesische-friedrichstadtkirche.pdf
489;Französischen Botschaft;;;;10117;Pariser Platz;5;Hauptzugang Wilhelmstraße 69;Mitte;23.01.2003;Acrylglastafel;;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-489_französische-botschaft.pdf
302;Französisches Hospital anlässlich des Edikts von Potsdam 29.10.1686;;;;10117;Claire-Waldoff-Straße;10;Im Durchgang zum Hof links;Mitte;29.10.1994;Bronzetafel, rund;/ba-mitte/_assets/gedenktafeln/id-302_franzoesisches-hospital.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-302_franzoesisches-hospital.pdf
95;"Friedhof Wilsnacker Straße; Kriegsgräber";;;;10559;Wilsnacker Straße;;Gegenüber vom Amts-/Landsgericht Tiergarten, Rechts vom Friedhofseingang;Moabit;30.04.2005;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-95_kriegsgraeber.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-95_kriegsgraeber.pdf
227;Friedrich Wilhelm und Friedrich der Große zum Potsdamer Edikt von 1685;;;;10117;Gendarmenmarkt;7;Am Französischen Dom;Mitte;29.10.1935;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-227_potsdamer-edikt.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-227_potsdamer-edikt.pdf
351;Friedrichs-Hospital;;;;10179;Littenstraße;109;Im Treppenhaus 1. Etage;Mitte;1909;Bronze-Infotafel;/ba-mitte/_assets/gedenktafeln/id-351_friedrichs-hospital.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-351_friedrichs-hospital.pdf
426;Friedrichs-Werdersche Kirche;;;;10117;Werderscher Markt;;Links neben dem Eingang;Mitte;15.09.1987;Bronze-Infotafel;/ba-mitte/_assets/gedenktafeln/id-426_friedrichs-werdersche-kirche.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-426_friedrichs-werdersche-kirche.pdf
235;"Gaststätte ""Zum Nussbaum""";;;;10178;Am Nussbaum;3;Am Nussbaum Ecke Probststraße, rechts am Haus 3 um die Ecke;Mitte;09.10.1987;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-235_zum-nussbaum.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-235_nussbaum.pdf
271;Gebäude der Singakademie;;;;10117;Am Festungsgraben;2;Im Foyer am Pfeiler zwischen den Ausgangstüren;Mitte;27.05.1991;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-271_geschichte-des-gebaeudes_singakademie.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-271_singakademie.pdf
81;"Gebrüder Weinberger; Lebensmittelgroßhandlung";;;;10115;Bergstraße;68 bis 70;Ganz rechts an Nr. 70;Mitte;03.09.2003;Bronzetafel unter Glas;/ba-mitte/_assets/gedenktafeln/id-81_weinberger.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-81_weinberger.pdf
742;Geburtshaus;"Otto Nagel; Maler; Präsident der Akademie der Künste der DDR";27.09.1894, Berlin;12.07.1967, Berlin;13347;Reinickendorfer Straße;67;Rechts vom Eingang, zwischen dem 1. und 2. Fenster;Wedding;1974;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-742_otto-nagel.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-742_otto-nagel.pdf
538;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Günter Litfin; Schneider";19.01.1937, Berlin;24.08.1961, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Platzseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-538_litfin-guenter.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-538_litfin.pdf
539;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Udo Düllick; Ingenieur";08.03.1936, Werder;05.10.1961, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Spreeseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-539_duellick-udo.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-539_duellick.pdf
540;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Werner Probst; Kraftfahrer";18.06.1936, Berlin;14.10.1961, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Spreeseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-540_probst-werner.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-540_probst.pdf
541;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Ingo Krüger; Koch";31.01.1940, Berlin;11.12.1961, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Spreeseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-541_krueger-ingo.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-541_krueger.pdf
542;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Philipp Held; Elektriker";02.05.1942, Worms;April 1962, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Spreeseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-542_held-philipp.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-542_held.pdf
543;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Axel Hannemann; Lehrling";27.04.1945, Buchhain;05.06.1962, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Spreeseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-543_hannemann-axel.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-543_hannemann.pdf
544;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Lutz Haberlandt; Maurer";29.04.1938, Berlin;27.05.1962, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Spreeseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-544_haberland-lutz.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-544_haberland.pdf
545;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Hans Räwel; Bäcker";11.12.1941, Stralsund;01.01.1963, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Platzseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-545_raewel-hans.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-545_raewel.pdf
546;Gedenkkreuz für Todesopfer an der Berliner Mauer;Wolf-Olaf Muszynski;01.02.1947, Berlin;März 1963, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Spreeseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-546_muszinski-wolf-olaf.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-546_muszinski.pdf
547;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Klaus Schröter; Elektroingenieur";21.02.1940, Friedersdorf;04.11.1963, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Platzseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-547_schroeter-klaus.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-547_schroeter.pdf
548;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Heinz Sokolowski; Fahrstuhlführer";17.12.1917, Frankfurt/Oder;25.11.1065, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Platzseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-548_sokolowski-heinz.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-548_sokolowski.pdf
549;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Marienetta Jirkowski; Textilfacharbeiterin";25.08.1962, Bad Saarow;22.11.1980, Hennigsdorf;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Platzseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-549_jirkowski-marinetta.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-549_jirkowski.pdf
550;Gedenkkreuz für Todesopfer an der Berliner Mauer;"Chris Gueffroy; Kellner";21.06.1968, Pasewalk;06.02.1989, Berlin;10557;Spreeplatz vor dem Paul-Löbe-Haus;;Spreeseite;Tiergarten;17.06.2003;Mauerkreuz;/ba-mitte/_assets/gedenktafeln/id-550_gueffroy-chris.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-550_gueffroy.pdf
691;Gedenkort Deportation von Juden vom Güterbahnhof Moabit;;;;10559;Quitzowstraße;18 bis 21;Auf dem Unterstreifen des Gehwegs zwischen Hellweg und Lidl;Moabit;19.01.2007;Metallstele;/ba-mitte/_assets/gedenktafeln/id-691_deportationen-moabit_1.jpg;/ba-mitte/_assets/gedenktafeln/id-691_deportationen-moabit_2.jpg;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-691_deportationen-bhf-moabit.pdf
301;Gedenkplatte Kriegstote des Frühjahres 1945;;;;10115;Chausseestraße;126;Dorotheenstädtischer Friedhof ganz hinten;Mitte;50er;Bronze-Bodentafel;/ba-mitte/_assets/gedenktafeln/id-301_kriegsopfer-fruehjahr-1945.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-301_opfer-des-fruehjahres-1945.pdf
641;"Gedenkstein ""Blutmai"" 1929";;;;13357;Walter-Röber-Brücke;;Wiesenstraße, an der Panke, gegenüber Einmündung Uferstraße;Gesundbrunnen;;Findling mit schwarzer Inschrift;/ba-mitte/_assets/gedenktafeln/id-641_blutmai.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-641_blutmai.pdf
703;"Gedenkstein ""Den Notstandsarbeitern zum Dank""";"Alfred Frenkel; Bildhauer";;;10559;Fritz-Schloß-Park;;Gegenüber Einmündung der Turmstraße;Moabit;;Kalksteinquader;/ba-mitte/_assets/gedenktafeln/id-703_notstandsarbeiter_1.jpg;/ba-mitte/_assets/gedenktafeln/id-703_notstandsarbeiter_2.jpg;/ba-mitte/_assets/gedenktafeln/id-703_notstandsarbeiter_3.jpg;/ba-mitte/_assets/gedenktafeln/id-703_notstandsarbeiter_4.jpg;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-703_notstandsarbeiter.pdf
666;Gedenkstein für 20 AEG-Zwangsarbeiterinnen aus Lodz;Namen siehe Gedenkstein;;;13355;Grenzstraße;16;Im Vorgarten links der Einfahrt;Gesundbrunnen;04.09.2004;Granittafel, poliert, liegend;/ba-mitte/_assets/gedenktafeln/id-666_polnische-aeg-zwangsarbeiterinnen.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-666_polnische-zwangsarbeiterinnen.pdf
740;Gedenkstein für 295 Opfer der nationalsozialistischen Diktatur;;;;13347;Seestraße;92 bis 93;Urnenfriedhof, Gedenkstätte, liegende Platte;Wedding;;Betonsockel mit schwarzer Aufschrift;/ba-mitte/_assets/gedenktafeln/id-740_295-opfer-der-ns-diktatur.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-740_295-opfer-der-nazi-diktatur.pdf
530;Gedenkstein für Todesopfer an der Berliner Mauer;Ida Siekmann, Hans-Dieter Wesa, Rudolf Urban, Olga Segler, Bernd Lünser, Fritz Mundt, Ottfried Reck, Unbekannt, Michael Schmidt, Dietmar Schulz;;;10115;Bernauer Straße;39;Einmündung Swinemüder Straße;Mitte;Sep 82;Findling mit roter Inschrift;/ba-mitte/_assets/gedenktafeln/id-530_opfer-d-bln-mauer.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-530_opfer-der-mauer.pdf
329;"Gedenktafeln mt 17  katholischen Opfern des NS; Opfer ungerechter Gewalt";;;;10117;Hinter der katholischen Kirche;2;Früher Opernplatz, In der Unterkirche Sankt-Hedwigs-Kathedrale links;Mitte;;4 Kupfertafeln;/ba-mitte/_assets/gedenktafeln/id-329_opfer-des-ns_1.jpg;/ba-mitte/_assets/gedenktafeln/id-329_opfer-des-ns_2.jpg;/ba-mitte/_assets/gedenktafeln/id-329_opfer-des-ns_3.jpg;/ba-mitte/_assets/gedenktafeln/id-329_opfer-des-ns_4.jpg;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-329_ns-opfer-der-st-hedwigs-kathedrale.pdf
324;Gefallene der Befreiungskriege 1813-1814-1815;;;;10115;Große Hamburger Straße;29 bis 30;Im Kirchenraum links;Mitte;;Verglaste Holztafel mit goldener Inschrift;/ba-mitte/_assets/gedenktafeln/id-324_kriegsopfer-1813-1815.jpg;;;;
338;Gefallene der Befreiungskriege 1813-1815;;;;10179;Klosterstraße;66;Im Vorraum der Kirche rechts vom Eingang Klosterstraße;Mitte;;Steintafel;/ba-mitte/_assets/gedenktafeln/id-338_gefallene-der-freiheitskriege.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-338_gefallene-der-freiheitskriege.pdf
721;Gefallenendenkmal der französischen Soldaten 1945-1994;;;;13405;Kurt-Schumacher-Damm;41;Rasenfläche rechts vom Haupteingang;Wedding;14.07.2005;Bronzetafel am Sandsteinsockel;/ba-mitte/_assets/gedenktafeln/id-721_franz-gefallene_01.jpg;/ba-mitte/_assets/gedenktafeln/id-721_franz-gefallene_02.jpg;/ba-mitte/_assets/gedenktafeln/id-721_franz-gefallene_03.jpg;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-721_franz-gefallene.pdf
333;Gefallener der Leipziger Völkerschlacht;"Johann Friedrich Schmidt; Unteroffizier";13.02.1789;17.10.1813, Leipzig;10178;Karl-Liebknecht-Straße;8;Im Vorraum des Seiteneingangs;Mitte;;Steintafel;/ba-mitte/_assets/gedenktafeln/id-333_joh-f-schmidt.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-333_schmidt.pdf
369;Gerichtslaube;;;;10178;Poststraße;28;Rechts an der Wand im Vorgarten;Mitte;18.05.1987;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-369_gerichtslaube.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-369_gerichtslaube.pdf
348;"Geschäftshaus F. J. Schröder; Berliner Juwelier";;;;10117;Leipziger Straße;26;Links vom Eingang;Mitte;1995;Steintafel mit weißer Inschrift;/ba-mitte/_assets/gedenktafeln/id-348_geschaeftshaus-schroeder.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-348_geschaeftshaus-schroeder.pdf
297;Geschichte der größten Berliner Lebensmittelfirma Weinberger;;;;10119;Brunnenstraße;188 bis 190;Im Foyer, geradezu;Mitte;07.06.1995;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-297_gebrueder-weinberger.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-297_gebr-weinberger.pdf
701;Geschichte der heutigen Moltkebrücke;;;;10557;Moltkebrücke;;Auf beiden Seiten in der Mitte der Brücke;Moabit;1986;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-701_moltke-bruecke_geschichte_1.jpg;/ba-mitte/_assets/gedenktafeln/id-701_moltke-bruecke_geschichte_2.jpg;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-701_moltke-bruecke.pdf
388;"Geschichte des Gebäudes; Sozialverwaltung der jüdischen Gemeinde";;;;10178;Rosenstraße;;Am Eckpfeiler links zur Grünanlage;Mitte;09.09.1998;Acrylglastafel;/ba-mitte/_assets/gedenktafeln/id-388_sozialverwaltung.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-388_juedische-sozialverwaltung.pdf
559;Geschichtsmeile Berliner Mauer - Flucht Conrad Schumann;"Conrad Schumann; DDR-Grenzsoldat";28.03.1942;20.06.1998;10115;Bernauer Straße;74;Bernauer Straße Ecke Ruppiner Straße, am Gehwegrand;Mitte;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-559_schumann-conrad.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-559_schumann.pdf
570;Geschichtsmeile Berliner Mauer - Fluchtversuch Peter Fechter;"Peter Fechter; Maurer";14.01.1944, Berlin;17.08.1962, Berlin;10117;Zimmerstraße;;Zimmerstraße Ecke Charlottenstraße;Mitte;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-570_peter-fechter.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-570_fechter.pdf
564;"Geschichtsmeile Berliner Mauer - Gedenkort ""Weiße Kreuze"" für Todesopfer";;;;10557;Spreeplatz vor dem Paul-Löbe-Haus;;An der Treppe zum Löbe Haus rechts;Tiergarten;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-564_mauerkreuze-am-ostportal.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-564_mauerkreuze.pdf
567;Geschichtsmeile Berliner Mauer - Geschichte des Potsdamer Platzes;;;;10785;Potsdamer Platz;1;Jeweils vor dem Bahnhofseingang am Straßenrand zur Potsdamer Straße;Tiergarten;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-567_potsdamer-platz.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-567_potsdamer-platz.pdf
563;Geschichtsmeile Berliner Mauer - Geschichte des Reichstagsgebäudes;;;;10557;Scheidemannstraße;;Vor dem Reichstag, Unterstreifen des Gehwegs;Tiergarten;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-563_reichstagsgebaeude.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-563_reichstagsgebaeude.pdf
557;Geschichtsmeile Berliner Mauer - Grenzöffnung 1989 - Bornholmer Straße;;;;13359;Bornholmer Straße;40;Mittelstreifen vor der Brücke, westliche Seite;Gesundbrunnen;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-557_grenzuebergang-bornholmer-str.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-557_grenzuebergang-bornholmer-str.pdf
561;Geschichtsmeile Berliner Mauer - Grenzöffnung 1989 - Chausseestraße;;;;10115;Chausseestraße;;Chausseestraße Ecke Liesenstraße, am Straßenrand, ehemaliger Grenzübergang;Mitte;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-561_grenzoeffnung_chausseestr.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-561_chausseestrasse.pdf
572;Geschichtsmeile Berliner Mauer - Grenzübergang Heinrich-Heine-Straße;;;;10179;Heinrich-Heine-Straße;;Ehemaliger Grenzübergang / auf dem Mittelstreifen/ Ecke Sebastianstraße;Mitte;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-572_grenzuebergang_heinrich-heine-str.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-572_heinrich-heine-strasse.pdf
566;Geschichtsmeile Berliner Mauer - Rede US-Präsident Ronald Reagan zum 13. August;;;;10117;Platz des 18. März;;Früher Platz vor dem Brandenburger Tor, Tiergartenseite;Mitte;;Acrylglas-Infostele;/ba-mitte/_assets/gedenktafeln/id-566_rede-reagans-zum-bbg-tor.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-566_rede-reagan.pdf
